,id_client,frequency,recency,monetary,segment,country
2748,16881,1,87,432.0,Lost Customers,United Kingdom
2749,15976,2,186,430.94,Low Value,United Kingdom
2750,18106,1,350,430.7,Lost Customers,United Kingdom
2751,12452,2,37,430.57,Low Value,Switzerland
2752,13245,1,71,430.5,Low Value,United Kingdom
2753,12795,1,39,430.48,Low Value,Portugal
2754,12827,3,26,430.15,Low Value,United Kingdom
2755,14998,2,191,429.87,Low Value,United Kingdom
2756,16884,2,58,429.84,Low Value,United Kingdom
2757,15450,1,51,429.84,Low Value,United Kingdom
2758,15230,2,260,429.6,Low Value,United Kingdom
2759,15957,1,52,428.89,Low Value,United Kingdom
2760,13602,1,85,428.89,Lost Customers,United Kingdom
2761,16324,3,149,428.68,Low Value,United Kingdom
2762,17869,5,128,428.18,Low Value,United Kingdom
2763,15360,1,60,427.93,Low Value,United Kingdom
2764,12725,1,392,427.8,Lost Customers,Italy
2765,12403,1,70,427.7,Low Value,Denmark
2766,12740,1,84,427.6,Lost Customers,France
2767,12802,1,207,427.58,Lost Customers,Netherlands
2768,15994,1,75,427.07,Low Value,United Kingdom
2769,17223,2,331,426.79,Low Value,United Kingdom
2770,15930,1,88,426.63,Lost Customers,United Kingdom
2771,14288,1,234,426.6,Lost Customers,United Kingdom
2772,15639,1,155,425.32,Lost Customers,United Kingdom
2773,16780,2,121,425.19,Low Value,United Kingdom
2774,17134,2,127,425.0,Low Value,United Kingdom
2775,17371,3,38,423.89,Low Value,United Kingdom
2776,13140,3,129,423.72,Low Value,United Kingdom
2777,16119,2,29,423.36,Low Value,United Kingdom
2778,15012,2,74,423.04,Low Value,United Kingdom
2779,18034,2,42,422.88,Low Value,United Kingdom
2780,17525,1,380,422.7,Lost Customers,United Kingdom
2781,13473,2,81,422.64,Low Value,United Kingdom
2782,16689,2,96,422.6,Low Value,United Kingdom
2783,18240,1,67,422.58,Low Value,United Kingdom
2784,17232,2,23,421.52,Low Value,United Kingdom
2785,14757,1,96,420.5,Lost Customers,United Kingdom
2786,15206,4,31,420.3,Low Value,United Kingdom
2787,14124,1,105,419.58,Lost Customers,United Kingdom
2788,15361,1,382,418.92,Lost Customers,United Kingdom
2789,15967,2,44,418.83,Low Value,United Kingdom
2790,12593,3,129,418.1,Low Value,France
2791,17701,1,273,417.95,Lost Customers,United Kingdom
2792,16629,2,94,417.73,Low Value,United Kingdom
2793,13615,1,339,417.69,Lost Customers,United Kingdom
2794,16737,1,74,417.6,Lost Customers,United Kingdom
2795,12833,1,166,417.38,Lost Customers,United Kingdom
2796,18001,2,33,417.23,Low Value,United Kingdom
2797,13166,1,304,417.2,Lost Customers,United Kingdom
2798,16816,4,124,417.06,Low Value,United Kingdom
2799,13889,1,113,416.9,Lost Customers,United Kingdom
2800,15935,2,260,416.86,Low Value,United Kingdom
2801,16957,2,260,416.64,Low Value,United Kingdom
2802,13085,2,178,416.08,Low Value,United Kingdom
2803,15803,1,72,415.82,Lost Customers,United Kingdom
2804,14139,1,67,415.82,Low Value,United Kingdom
2805,12930,2,99,415.8,Low Value,United Kingdom
2806,12580,1,267,415.7,Lost Customers,Germany
2807,15725,1,36,415.25,Low Value,United Kingdom
2808,14333,1,88,415.2,Lost Customers,United Kingdom
2809,16795,1,386,414.88,Lost Customers,United Kingdom
2810,12993,4,44,414.76,Low Value,United Kingdom
2811,16239,2,77,414.2,Low Value,United Kingdom
2812,17483,3,86,414.04,Low Value,United Kingdom
2813,17052,1,49,413.75,Low Value,United Kingdom
2814,13974,1,70,413.59,Low Value,United Kingdom
2815,16834,1,248,413.46,Lost Customers,United Kingdom
2816,14620,2,226,412.78,Low Value,United Kingdom
2817,13827,3,78,412.05,Low Value,United Kingdom
2818,15523,1,105,412.01,Lost Customers,United Kingdom
2819,16272,2,137,411.7,Low Value,United Kingdom
2820,17913,2,79,411.6,Low Value,United Kingdom
2821,14670,2,301,411.53,Low Value,United Kingdom
2822,15186,2,35,411.41,Low Value,United Kingdom
2823,15099,1,105,410.48,Lost Customers,United Kingdom
2824,15695,2,287,409.98,Low Value,United Kingdom
2825,14048,1,326,409.93,Lost Customers,United Kingdom
2826,14348,1,281,409.57,Lost Customers,United Kingdom
2827,12990,3,52,409.5,Low Value,United Kingdom
2828,15225,1,255,409.4,Lost Customers,United Kingdom
2829,16243,2,54,409.1,Low Value,United Kingdom
2830,16018,2,60,408.9,Low Value,United Kingdom
2831,15269,1,44,408.8,Low Value,United Kingdom
2832,16399,2,40,408.57,Low Value,United Kingdom
2833,17931,2,155,408.36,Low Value,United Kingdom
2834,16010,3,266,407.5,Low Value,United Kingdom
2835,15184,2,50,406.76,Low Value,United Kingdom
2836,15127,1,86,406.53,Lost Customers,United Kingdom
2837,16947,1,256,406.48,Lost Customers,United Kingdom
2838,15342,1,150,406.09,Lost Customers,United Kingdom
2839,14616,3,263,406.08,Low Value,United Kingdom
2840,16204,1,44,405.71,Low Value,United Kingdom
2841,18036,3,53,405.62,Low Value,United Kingdom
2842,12922,1,182,405.38,Lost Customers,United Kingdom
2843,17379,1,32,404.66,Low Value,United Kingdom
2844,15938,5,133,404.58,Low Value,United Kingdom
2845,16319,1,238,404.4,Lost Customers,United Kingdom
2846,16484,2,194,404.3,Low Value,United Kingdom
2847,12498,3,42,403.7,Low Value,Germany
2848,17431,1,334,403.3,Lost Customers,United Kingdom
2849,15221,1,387,403.25,Lost Customers,United Kingdom
2850,12386,2,358,401.9,Low Value,Australia
2851,15158,1,66,401.4,Lost Customers,United Kingdom
2852,16500,6,25,400.86,Low Value,United Kingdom
2853,16198,1,96,400.68,Lost Customers,United Kingdom
2854,12792,1,277,400.54,Lost Customers,Portugal
2855,17375,3,220,400.1,Low Value,United Kingdom
2856,18164,1,58,399.65,Low Value,United Kingdom
2857,13255,2,30,399.51,Low Value,United Kingdom
2858,18154,2,24,399.19,Low Value,United Kingdom
2859,15522,2,53,398.84,Low Value,United Kingdom
2860,17830,3,22,398.7,Low Value,United Kingdom
2861,12508,2,47,398.27,Low Value,France
2862,13352,1,81,397.98,Lost Customers,United Kingdom
2863,15429,2,47,397.35,Low Value,United Kingdom
2864,17926,2,154,397.29,Low Value,United Kingdom
2865,12824,1,80,397.12,Lost Customers,United Kingdom
2866,13594,1,73,396.97,Lost Customers,United Kingdom
2867,13673,2,39,396.92,Low Value,United Kingdom
2868,17486,1,282,396.87,Lost Customers,United Kingdom
2869,15883,2,23,396.48,Low Value,United Kingdom
2870,18067,1,61,396.33,Lost Customers,United Kingdom
2871,16354,2,84,395.8,Low Value,United Kingdom
2872,17603,1,99,394.72,Lost Customers,United Kingdom
2873,14619,1,266,394.44,Lost Customers,United Kingdom
2874,16207,1,46,394.38,Low Value,United Kingdom
2875,15386,1,207,394.14,Lost Customers,United Kingdom
2876,15264,1,85,393.74,Lost Customers,United Kingdom
2877,15345,1,66,393.54,Lost Customers,United Kingdom
2878,17226,1,329,393.49,Lost Customers,United Kingdom
2879,14600,1,326,393.33,Lost Customers,United Kingdom
2880,15837,1,85,391.98,Lost Customers,United Kingdom
2881,16917,1,297,391.52,Lost Customers,United Kingdom
2882,12982,1,263,390.54,Lost Customers,United Kingdom
2883,17614,1,78,390.07,Lost Customers,United Kingdom
2884,17936,1,26,389.84,Low Value,United Kingdom
2885,18024,2,173,389.78,Low Value,United Kingdom
2886,14752,1,64,389.64,Lost Customers,United Kingdom
2887,13873,3,140,389.6,Low Value,United Kingdom
2888,13345,1,308,389.5,Lost Customers,United Kingdom
2889,16250,2,282,389.44,Low Value,United Kingdom
2890,15847,2,59,389.27,Low Value,United Kingdom
2891,12690,1,226,389.01,Lost Customers,France
2892,17595,2,33,388.79,Low Value,United Kingdom
2893,15592,1,67,388.58,Lost Customers,United Kingdom
2894,13899,2,37,388.52,Low Value,United Kingdom
2895,13856,3,189,388.5,Low Value,United Kingdom
2896,17438,1,274,388.45,Lost Customers,United Kingdom
2897,16776,1,81,388.28,Lost Customers,United Kingdom
2898,14538,2,85,388.25,Low Value,United Kingdom
2899,17357,2,45,388.14,Low Value,United Kingdom
2900,17817,3,25,387.68,Low Value,United Kingdom
2901,14420,1,120,387.52,Lost Customers,United Kingdom
2902,17508,1,301,387.31,Lost Customers,Greece
2903,14114,2,294,386.53,Low Value,United Kingdom
2904,15664,1,71,386.43,Lost Customers,United Kingdom
2905,14779,3,301,386.15,Low Value,United Kingdom
2906,13821,2,165,385.64,Low Value,United Kingdom
2907,17711,2,31,385.1,Low Value,United Kingdom
2908,13919,2,80,384.81,Low Value,Denmark
2909,13833,1,180,384.8,Lost Customers,United Kingdom
2910,17250,2,24,384.52,Low Value,United Kingdom
2911,17189,2,127,384.4,Low Value,United Kingdom
2912,17205,1,74,384.08,Lost Customers,United Kingdom
2913,16982,1,81,384.06,Lost Customers,United Kingdom
2914,15048,4,86,384.05,Low Value,United Kingdom
2915,12733,1,255,383.95,Lost Customers,USA
2916,12515,1,374,383.7,Lost Customers,Italy
2917,15440,3,75,383.68,Low Value,United Kingdom
2918,14304,1,243,383.45,Lost Customers,United Kingdom
2919,15424,2,275,383.34,Low Value,United Kingdom
2920,12832,2,53,383.03,Low Value,United Kingdom
2921,13817,2,50,382.98,Low Value,Germany
2922,18181,1,45,382.8,Low Value,United Kingdom
2923,17239,1,333,382.5,Lost Customers,United Kingdom
2924,13657,2,31,382.14,Low Value,United Kingdom
2925,17999,2,58,382.06,Low Value,United Kingdom
2926,15090,1,329,381.32,Lost Customers,United Kingdom
2927,16441,2,88,381.2,Low Value,United Kingdom
2928,12871,2,105,380.64,Low Value,United Kingdom
2929,17573,3,50,380.6,Low Value,United Kingdom
2930,16930,3,47,380.55,Low Value,United Kingdom
2931,17138,1,296,380.5,Lost Customers,United Kingdom
2932,12890,1,45,380.47,Low Value,United Kingdom
2933,16769,1,281,380.39,Lost Customers,United Kingdom
2934,17031,2,32,380.35,Low Value,United Kingdom
2935,14731,3,68,380.02,Low Value,United Kingdom
2936,14594,2,28,379.83,Low Value,United Kingdom
2937,16552,2,263,379.73,Low Value,United Kingdom
2938,13656,2,185,379.65,Low Value,United Kingdom
2939,13589,2,35,379.65,Low Value,United Kingdom
2940,17878,1,64,379.45,Lost Customers,United Kingdom
2941,15885,3,113,379.35,Low Value,United Kingdom
2942,16909,1,93,379.14,Lost Customers,United Kingdom
2943,13372,1,110,378.64,Lost Customers,United Kingdom
2944,17078,2,57,378.2,Low Value,United Kingdom
2945,17736,3,30,377.44,Low Value,United Kingdom
2946,15025,1,54,377.01,Lost Customers,United Kingdom
2947,17489,2,79,376.64,Low Value,United Kingdom
2948,13936,1,200,376.58,Lost Customers,United Kingdom
2949,16858,1,389,375.69,Lost Customers,United Kingdom
2950,14448,2,30,375.35,Low Value,United Kingdom
2951,14079,1,145,375.1,Lost Customers,United Kingdom
2952,16147,1,154,375.0,Lost Customers,United Kingdom
2953,14067,2,84,374.7,Low Value,United Kingdom
2954,17492,1,269,374.57,Lost Customers,United Kingdom
2955,12873,1,303,374.0,Lost Customers,United Kingdom
2956,13351,1,87,373.94,Lost Customers,United Kingdom
2957,13569,2,38,373.75,Low Value,United Kingdom
2958,16321,5,93,373.65,Low Value,Australia
2959,16903,1,50,373.24,Low Value,United Kingdom
2960,12895,2,63,372.8,Low Value,United Kingdom
2961,12544,1,57,372.7,Lost Customers,Spain
2962,12981,2,50,372.22,Low Value,United Kingdom
2963,16065,1,386,372.09,Lost Customers,United Kingdom
2964,13300,1,190,371.89,Lost Customers,United Kingdom
2965,17765,3,179,371.88,Low Value,United Kingdom
2966,14690,2,65,371.7,Low Value,United Kingdom
2967,18155,3,96,371.62,Low Value,United Kingdom
2968,15472,1,134,371.56,Lost Customers,United Kingdom
2969,14950,1,40,371.2,Low Value,United Kingdom
2970,15975,1,105,371.01,Lost Customers,United Kingdom
2971,15063,1,234,370.8,Lost Customers,United Kingdom
2972,16343,2,37,370.48,Low Value,United Kingdom
2973,15922,1,394,369.5,Lost Customers,United Kingdom
2974,16758,1,86,369.34,Lost Customers,United Kingdom
2975,14888,1,228,369.2,Lost Customers,United Kingdom
2976,16372,2,54,367.93,Low Value,United Kingdom
2977,17911,1,30,366.23,Low Value,United Kingdom
2978,17358,2,324,365.85,Lost Customers,United Kingdom
2979,17432,2,39,365.76,Low Value,United Kingdom
2980,16499,2,381,365.45,Lost Customers,United Kingdom
2981,16202,1,381,365.27,Lost Customers,United Kingdom
2982,14886,1,273,364.8,Lost Customers,United Kingdom
2983,15949,2,37,364.72,Low Value,United Kingdom
2984,12373,1,332,364.6,Lost Customers,Austria
2985,15343,1,108,364.5,Lost Customers,United Kingdom
2986,14528,1,58,364.22,Lost Customers,United Kingdom
2987,12538,1,50,363.95,Lost Customers,Spain
2988,17330,2,43,363.9,Low Value,United Kingdom
2989,15901,3,37,363.88,Low Value,United Kingdom
2990,14171,1,119,363.79,Lost Customers,United Kingdom
2991,16509,1,317,363.7,Lost Customers,United Kingdom
2992,18056,1,309,363.65,Lost Customers,United Kingdom
2993,12915,2,169,363.65,Low Value,United Kingdom
2994,16485,1,98,363.65,Lost Customers,United Kingdom
2995,14932,1,386,363.53,Lost Customers,Channel Islands
2996,14427,2,71,363.34,Low Value,United Kingdom
2997,16378,3,268,362.95,Low Value,United Kingdom
2998,16052,1,75,362.06,Lost Customers,United Kingdom
2999,13844,1,32,361.62,Low Value,United Kingdom
3000,16305,1,159,361.22,Lost Customers,United Kingdom
3001,13291,1,176,361.11,Lost Customers,United Kingdom
3002,15872,2,35,360.93,Low Value,United Kingdom
3003,16595,1,82,360.16,Lost Customers,United Kingdom
3004,13780,2,28,360.01,Low Value,United Kingdom
3005,13298,1,22,360.0,Low Value,United Kingdom
3006,15120,1,154,358.82,Lost Customers,United Kingdom
3007,17948,1,168,358.56,Lost Customers,United Kingdom
3008,16823,1,248,358.38,Lost Customers,United Kingdom
3009,13228,1,102,358.0,Lost Customers,United Kingdom
3010,13976,1,227,357.98,Lost Customers,United Kingdom
3011,16274,1,394,357.95,Lost Customers,United Kingdom
3012,17025,3,81,357.77,Low Value,United Kingdom
3013,16971,1,59,357.21,Lost Customers,United Kingdom
3014,18040,2,40,357.2,Low Value,United Kingdom
3015,13453,2,186,356.98,Low Value,United Kingdom
3016,14500,3,109,356.85,Low Value,United Kingdom
3017,15713,2,164,356.7,Low Value,United Kingdom
3018,15247,1,143,356.0,Lost Customers,United Kingdom
3019,15840,2,79,355.56,Low Value,United Kingdom
3020,14537,1,78,355.56,Lost Customers,United Kingdom
3021,12617,1,50,355.53,Lost Customers,France
3022,17742,2,134,355.11,Low Value,United Kingdom
3023,13642,1,236,354.8,Lost Customers,United Kingdom
3024,17222,1,86,354.15,Lost Customers,United Kingdom
3025,12888,2,235,354.12,Low Value,United Kingdom
3026,12845,4,288,354.09,Low Value,United Kingdom
3027,15870,1,53,354.09,Lost Customers,United Kingdom
3028,12715,1,127,353.86,Lost Customers,Sweden
3029,17252,2,137,353.86,Low Value,United Kingdom
3030,13173,2,25,353.65,Low Value,United Kingdom
3031,13210,1,114,353.48,Lost Customers,United Kingdom
3032,13343,1,198,353.43,Lost Customers,United Kingdom
3033,14804,1,29,353.27,Low Value,United Kingdom
3034,17976,1,393,353.19,Lost Customers,United Kingdom
3035,15678,1,73,352.7,Lost Customers,United Kingdom
3036,18112,2,33,352.69,Low Value,United Kingdom
3037,15334,3,177,351.67,Low Value,United Kingdom
3038,12566,1,107,351.65,Lost Customers,Germany
3039,15789,1,379,351.3,Lost Customers,United Kingdom
3040,13923,1,74,351.13,Lost Customers,United Kingdom
3041,15900,1,44,351.11,Lost Customers,United Kingdom
3042,13332,1,35,350.9,Low Value,United Kingdom
3043,13740,1,261,350.75,Lost Customers,United Kingdom
3044,17835,3,23,350.64,Low Value,United Kingdom
3045,17795,2,200,350.39,Low Value,United Kingdom
3046,13108,1,393,350.06,Lost Customers,United Kingdom
3047,12532,1,51,349.83,Lost Customers,France
3048,13670,1,96,349.7,Lost Customers,United Kingdom
3049,13887,1,225,349.55,Lost Customers,United Kingdom
3050,18250,1,331,349.27,Lost Customers,United Kingdom
3051,15405,1,210,349.1,Lost Customers,United Kingdom
3052,13927,1,95,348.99,Lost Customers,United Kingdom
3053,13790,1,25,348.8,Low Value,United Kingdom
3054,18127,3,40,348.73,Low Value,United Kingdom
3055,12527,3,102,348.71,Low Value,Germany
3056,15579,2,89,348.6,Low Value,United Kingdom
3057,16159,1,302,348.2,Lost Customers,United Kingdom
3058,13052,1,233,348.15,Lost Customers,United Kingdom
3059,14379,2,65,348.1,Low Value,United Kingdom
3060,13497,2,303,348.05,Lost Customers,United Kingdom
3061,17668,2,22,347.75,Low Value,United Kingdom
3062,13062,1,212,346.98,Lost Customers,United Kingdom
3063,13649,2,277,346.6,Lost Customers,United Kingdom
3064,16423,1,45,346.12,Lost Customers,United Kingdom
3065,13091,1,49,345.82,Lost Customers,United Kingdom
3066,15781,3,46,345.46,Low Value,United Kingdom
3067,17123,1,182,345.3,Lost Customers,United Kingdom
3068,13774,1,102,345.0,Lost Customers,United Kingdom
3069,14633,1,287,344.9,Lost Customers,United Kingdom
3070,16978,1,98,344.33,Lost Customers,United Kingdom
3071,17569,1,353,344.14,Lost Customers,United Kingdom
3072,13068,2,31,344.0,Low Value,United Kingdom
3073,15047,1,290,343.62,Lost Customers,United Kingdom
3074,15520,1,22,343.5,Low Value,United Kingdom
3075,18081,3,57,343.45,Low Value,United Kingdom
3076,15880,1,390,343.28,Lost Customers,United Kingdom
3077,12875,2,164,343.23,Low Value,United Kingdom
3078,17201,1,74,342.63,Lost Customers,United Kingdom
3079,16851,3,25,342.45,Low Value,United Kingdom
3080,16826,1,72,341.7,Lost Customers,United Kingdom
3081,13347,1,91,341.36,Lost Customers,United Kingdom
3082,17917,3,66,341.28,Low Value,United Kingdom
3083,14491,2,196,340.93,Low Value,United Kingdom
3084,12519,1,84,340.84,Lost Customers,Germany
3085,15115,1,39,340.11,Low Value,United Kingdom
3086,13737,1,221,339.6,Lost Customers,United Kingdom
3087,17045,3,134,339.44,Low Value,United Kingdom
3088,16545,1,185,339.3,Lost Customers,United Kingdom
3089,17697,1,257,338.95,Lost Customers,United Kingdom
3090,17839,1,63,338.8,Lost Customers,United Kingdom
3091,16183,1,88,338.71,Lost Customers,United Kingdom
3092,15652,1,112,337.74,Lost Customers,United Kingdom
3093,15942,1,154,337.44,Lost Customers,United Kingdom
3094,13930,2,78,337.34,Low Value,United Kingdom
3095,17973,1,72,337.04,Lost Customers,United Kingdom
3096,16105,1,269,336.96,Lost Customers,United Kingdom
3097,17914,1,24,336.43,Low Value,United Kingdom
3098,15619,1,31,336.4,Low Value,United Kingdom
3099,17384,2,40,336.4,Low Value,United Kingdom
3100,14954,1,33,336.17,Low Value,United Kingdom
3101,18078,2,238,336.13,Lost Customers,United Kingdom
3102,15921,1,193,336.03,Lost Customers,United Kingdom
3103,18276,1,64,335.86,Lost Customers,United Kingdom
3104,14196,1,127,335.52,Lost Customers,United Kingdom
3105,16063,2,281,335.32,Lost Customers,United Kingdom
3106,17221,2,28,335.13,Low Value,United Kingdom
3107,12489,1,357,334.93,Lost Customers,France
3108,14988,1,232,334.54,Lost Customers,United Kingdom
3109,15466,1,106,334.53,Lost Customers,United Kingdom
3110,12350,1,331,334.4,Lost Customers,Norway
3111,15918,2,211,334.23,Lost Customers,United Kingdom
3112,14264,2,175,333.97,Low Value,United Kingdom
3113,13216,1,288,333.74,Lost Customers,United Kingdom
3114,13727,2,49,333.48,Low Value,United Kingdom
3115,16625,1,295,333.08,Lost Customers,United Kingdom
3116,14902,1,46,332.66,Lost Customers,United Kingdom
3117,13904,2,58,332.64,Low Value,United Kingdom
3118,16850,1,354,332.41,Lost Customers,United Kingdom
3119,16803,1,86,332.3,Lost Customers,United Kingdom
3120,16177,1,71,331.95,Lost Customers,United Kingdom
3121,16030,1,330,331.24,Lost Customers,United Kingdom
3122,15210,1,246,331.18,Lost Customers,United Kingdom
3123,12891,3,206,331.0,Low Value,United Kingdom
3124,16478,3,46,331.0,Low Value,United Kingdom
3125,17862,1,344,330.9,Lost Customers,United Kingdom
3126,15714,2,32,330.88,Low Value,United Kingdom
3127,13706,1,323,330.79,Lost Customers,United Kingdom
3128,14517,2,54,330.45,Low Value,United Kingdom
